date                ,no ,x and y    ,xend and yend ,kosong ,car id ,jam dibuat ,jam isi  ,jam kosong
22:32:43 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:44,
22:32:43 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:44
22:32:43 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:44
22:32:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:44,
22:32:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:44
22:32:44 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:44
22:32:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:44,
22:32:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:44
22:32:44 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:44
22:32:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:44,
22:32:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:44
22:32:44 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:44
22:32:44 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:45,
22:32:44 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:45
22:32:44 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:45
22:32:45 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:45,
22:32:45 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:45
22:32:45 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:45
22:32:45 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:45,
22:32:45 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:45
22:32:45 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:45
22:32:45 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:45,
22:32:45 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:45
22:32:45 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:45
22:32:45 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:45,
22:32:45 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:45
22:32:45 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:45
22:32:45 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:46,
22:32:45 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:46
22:32:45 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:46
22:32:46 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:46,
22:32:46 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:46
22:32:46 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:46
22:32:46 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:46,
22:32:46 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:46
22:32:46 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:46
22:32:46 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:46,
22:32:46 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:46
22:32:46 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:46
22:32:46 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:47,
22:32:46 Sun-21-Jul,2,"(247, 122)","(351, 215)",Iya,,22:31:15,,22:32:47
22:32:46 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:47
22:32:47 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:47,
22:32:47 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:47,
22:32:47 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:47
22:32:47 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:47,
22:32:47 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:47,
22:32:47 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:47
22:32:47 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:47,
22:32:47 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,4,22:31:15,22:32:47,
22:32:47 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:47
22:32:47 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:47,
22:32:47 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,4,22:31:15,22:32:47,
22:32:47 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:47
22:32:47 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:48,
22:32:47 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,5,22:31:15,22:32:48,
22:32:47 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:48
22:32:48 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:48,
22:32:48 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,6,22:31:15,22:32:48,
22:32:48 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:48
22:32:48 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:48,
22:32:48 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,5,22:31:15,22:32:48,
22:32:48 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:48
22:32:48 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:48,
22:32:48 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,4,22:31:15,22:32:48,
22:32:48 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:48
22:32:48 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:49,
22:32:48 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,4,22:31:15,22:32:49,
22:32:48 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:49
22:32:49 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:49,
22:32:49 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,4,22:31:15,22:32:49,
22:32:49 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:49
22:32:49 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:49,
22:32:49 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:49,
22:32:49 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:49
22:32:49 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:49,
22:32:49 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:49,
22:32:49 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:49
22:32:49 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:49,
22:32:49 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:49,
22:32:49 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:49
22:32:49 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:50,
22:32:49 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:50,
22:32:49 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:50
22:32:50 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:50,
22:32:50 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:50,
22:32:50 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:50
22:32:50 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:50,
22:32:50 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:50,
22:32:50 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:50
22:32:50 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:50,
22:32:50 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:50,
22:32:50 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:50
22:32:50 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:51,
22:32:50 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:51,
22:32:50 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:51
22:32:51 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:51,
22:32:51 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:51,
22:32:51 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:51
22:32:51 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:51,
22:32:51 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:51,
22:32:51 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:51
22:32:51 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:51,
22:32:51 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:51,
22:32:51 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:51
22:32:51 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:51,
22:32:51 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:51,
22:32:51 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:51
22:32:52 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:52,
22:32:52 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:52,
22:32:52 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:52
22:32:52 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:52,
22:32:52 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:52,
22:32:52 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:52
22:32:52 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:52,
22:32:52 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:52,
22:32:52 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:52
22:32:52 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:52,
22:32:52 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:52,
22:32:52 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:52
22:32:52 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:53,
22:32:52 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:53,
22:32:52 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:53
22:32:53 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:53,
22:32:53 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:53,
22:32:53 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:53
22:32:53 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:53,
22:32:53 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:53,
22:32:53 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:53
22:32:53 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:53,
22:32:53 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:53,
22:32:53 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:53
22:32:53 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:54,
22:32:53 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:54,
22:32:53 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:54
22:32:54 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:54,
22:32:54 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:54,
22:32:54 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:54
22:32:54 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:54,
22:32:54 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:54,
22:32:54 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:54
22:32:54 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:54,
22:32:54 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:54,
22:32:54 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:54
22:32:54 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:54,
22:32:54 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:54,
22:32:54 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:54
22:32:54 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:55,
22:32:54 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:55,
22:32:54 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:55
22:32:55 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:55,
22:32:55 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:55,
22:32:55 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:55
22:32:55 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:55,
22:32:55 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:55,
22:32:55 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:55
22:32:55 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:55,
22:32:55 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:55,
22:32:55 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:55
22:32:55 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:56,
22:32:55 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:56,
22:32:55 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:56
22:32:56 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:56,
22:32:56 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:56,
22:32:56 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:56
22:32:56 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:56,
22:32:56 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:56,
22:32:56 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:56
22:32:56 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:56,
22:32:56 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:56,
22:32:56 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:56
22:32:56 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:56,
22:32:56 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:56,
22:32:56 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:56
22:32:56 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:57,
22:32:56 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:57,
22:32:56 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:57
22:32:57 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:57,
22:32:57 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:32:57,
22:32:57 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:57
22:32:57 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:57,
22:32:57 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:57,
22:32:57 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:57
22:32:57 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:57,
22:32:57 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:57,
22:32:57 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:57
22:32:57 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:58,
22:32:57 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:58,
22:32:57 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:58
22:32:58 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:58,
22:32:58 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:58,
22:32:58 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:58
22:32:58 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:58,
22:32:58 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:58,
22:32:58 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:58
22:32:58 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:58,
22:32:58 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:58,
22:32:58 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:58
22:32:58 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:58,
22:32:58 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:58,
22:32:58 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:58
22:32:58 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:59,
22:32:58 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:59,
22:32:58 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:59
22:32:59 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:59,
22:32:59 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:59,
22:32:59 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:59
22:32:59 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:59,
22:32:59 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:59,
22:32:59 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:59
22:32:59 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:32:59,
22:32:59 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:32:59,
22:32:59 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:32:59
22:32:59 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:33:00,
22:32:59 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:33:00,
22:32:59 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:33:00
22:33:00 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:33:00,
22:33:00 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:33:00,
22:33:00 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:33:00
22:33:00 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:33:00,
22:33:00 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:33:00,
22:33:00 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:33:00
22:33:00 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:33:00,
22:33:00 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:33:00,
22:33:00 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:33:00
22:33:00 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:33:00,
22:33:00 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:33:00,
22:33:00 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:33:00
22:33:01 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:33:01,
22:33:01 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:33:01,
22:33:01 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:33:01
22:33:01 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:33:01,
22:33:01 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,3,22:31:15,22:33:01,
22:33:01 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:33:01
22:33:01 Sun-21-Jul,1,"(9, 113)","(158, 238)",Tidak,1,22:31:12,22:33:01,
22:33:01 Sun-21-Jul,2,"(247, 122)","(351, 215)",Tidak,2,22:31:15,22:33:01,
22:33:01 Sun-21-Jul,3,"(156, 110)","(248, 222)",Iya,,22:31:52,,22:33:01
22:33:34 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:34
22:33:34 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:35
22:33:35 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:35
22:33:35 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:35
22:33:35 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:35
22:33:35 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:35
22:33:35 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:36
22:33:36 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:36
22:33:36 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:36
22:33:36 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:36
22:33:36 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:36
22:33:37 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:37
22:33:37 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:37
22:33:37 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:37
22:33:37 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:37
22:33:37 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:38
22:33:38 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:38
22:33:38 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:38
22:33:38 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:38
22:33:38 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:38
22:33:38 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:39
22:33:39 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:39
22:33:39 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:39
22:33:39 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:39
22:33:39 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:39
22:33:40 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:40
22:33:40 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:40
22:33:40 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:40
22:33:40 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:40
22:33:40 Sun-21-Jul,1,"(191, 126)","(293, 225)",Iya,,22:33:34,,22:33:40
