date                ,no ,x and y      ,xend and yend
22:41:34 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:34 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:34 Sun-21-Jul,3,"(249, 233)","(477, 218)"
22:41:35 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:35 Sun-21-Jul,2,"(260, 144)","(333, 129)"
22:41:35 Sun-21-Jul,3,"(249, 232)","(477, 217)"
22:41:35 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:35 Sun-21-Jul,2,"(260, 144)","(333, 129)"
22:41:35 Sun-21-Jul,3,"(249, 232)","(477, 217)"
22:41:35 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:35 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:35 Sun-21-Jul,3,"(249, 233)","(477, 218)"
22:41:35 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:35 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:35 Sun-21-Jul,3,"(249, 234)","(476, 219)"
22:41:36 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:36 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:36 Sun-21-Jul,3,"(250, 234)","(477, 219)"
22:41:36 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:36 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:36 Sun-21-Jul,3,"(249, 234)","(476, 219)"
22:41:36 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:36 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:36 Sun-21-Jul,3,"(250, 235)","(477, 220)"
22:41:36 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:36 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:36 Sun-21-Jul,3,"(250, 233)","(476, 218)"
22:41:36 Sun-21-Jul,4,"(353, 171)","(477, 156)"
22:41:36 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:36 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:36 Sun-21-Jul,3,"(249, 234)","(476, 219)"
22:41:37 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:37 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:37 Sun-21-Jul,3,"(249, 234)","(476, 219)"
22:41:37 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:37 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:37 Sun-21-Jul,3,"(249, 234)","(477, 219)"
22:41:37 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:37 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:37 Sun-21-Jul,3,"(251, 234)","(476, 219)"
22:41:37 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:37 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:37 Sun-21-Jul,3,"(249, 233)","(476, 218)"
22:41:38 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:38 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:38 Sun-21-Jul,3,"(251, 230)","(479, 215)"
22:41:38 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:38 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:38 Sun-21-Jul,3,"(251, 230)","(480, 215)"
22:41:38 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:38 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:38 Sun-21-Jul,3,"(250, 232)","(480, 217)"
22:41:38 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:38 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:38 Sun-21-Jul,3,"(250, 232)","(480, 217)"
22:41:38 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:38 Sun-21-Jul,2,"(260, 144)","(334, 129)"
22:41:38 Sun-21-Jul,3,"(248, 231)","(481, 216)"
22:41:39 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:39 Sun-21-Jul,2,"(260, 144)","(334, 129)"
22:41:39 Sun-21-Jul,3,"(248, 231)","(481, 216)"
22:41:39 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:39 Sun-21-Jul,2,"(260, 144)","(334, 129)"
22:41:39 Sun-21-Jul,3,"(248, 234)","(477, 219)"
22:41:39 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:39 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:39 Sun-21-Jul,3,"(250, 231)","(480, 216)"
22:41:39 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:39 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:39 Sun-21-Jul,3,"(249, 232)","(480, 217)"
22:41:39 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:39 Sun-21-Jul,2,"(260, 144)","(334, 129)"
22:41:39 Sun-21-Jul,3,"(249, 232)","(480, 217)"
22:41:40 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:40 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:40 Sun-21-Jul,3,"(249, 232)","(480, 217)"
22:41:40 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:40 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:40 Sun-21-Jul,3,"(248, 231)","(480, 216)"
22:41:40 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:40 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:40 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:40 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:40 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:40 Sun-21-Jul,3,"(248, 231)","(480, 216)"
22:41:41 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:41 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:41 Sun-21-Jul,3,"(248, 231)","(480, 216)"
22:41:41 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:41 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:41 Sun-21-Jul,3,"(248, 231)","(480, 216)"
22:41:41 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:41 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:41 Sun-21-Jul,3,"(248, 231)","(480, 216)"
22:41:41 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:41 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:41 Sun-21-Jul,3,"(248, 232)","(480, 217)"
22:41:41 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:41 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:41 Sun-21-Jul,3,"(248, 232)","(480, 217)"
22:41:42 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:42 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:42 Sun-21-Jul,3,"(249, 232)","(480, 217)"
22:41:42 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:42 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:42 Sun-21-Jul,3,"(248, 232)","(480, 217)"
22:41:42 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:42 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:42 Sun-21-Jul,3,"(248, 232)","(480, 217)"
22:41:42 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:42 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:42 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:42 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:42 Sun-21-Jul,2,"(258, 144)","(333, 129)"
22:41:42 Sun-21-Jul,3,"(247, 235)","(477, 220)"
22:41:43 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:43 Sun-21-Jul,2,"(258, 143)","(333, 128)"
22:41:43 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:43 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:43 Sun-21-Jul,2,"(258, 144)","(333, 129)"
22:41:43 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:41:43 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:43 Sun-21-Jul,2,"(258, 143)","(333, 128)"
22:41:43 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:43 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:43 Sun-21-Jul,2,"(258, 144)","(333, 129)"
22:41:43 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:44 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:44 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:44 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:41:44 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:44 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:44 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:44 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:44 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:44 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:44 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:44 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:44 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:41:44 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:44 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:44 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:45 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:45 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:45 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:45 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:45 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:45 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:45 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:45 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:45 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:45 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:45 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:45 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:45 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:45 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:45 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:46 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:46 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:46 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:46 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:46 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:46 Sun-21-Jul,3,"(250, 229)","(480, 214)"
22:41:46 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:46 Sun-21-Jul,2,"(258, 144)","(333, 129)"
22:41:46 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:46 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:46 Sun-21-Jul,2,"(258, 144)","(333, 129)"
22:41:46 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:47 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:47 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:47 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:47 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:47 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:47 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:47 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:47 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:47 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:47 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:47 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:47 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:47 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:47 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:47 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:48 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:48 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:48 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:48 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:48 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:48 Sun-21-Jul,3,"(249, 231)","(480, 216)"
22:41:48 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:48 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:48 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:48 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:48 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:48 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:49 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:49 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:49 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:49 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:49 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:49 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:49 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:49 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:49 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:49 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:49 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:49 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:49 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:49 Sun-21-Jul,2,"(259, 143)","(333, 128)"
22:41:49 Sun-21-Jul,3,"(247, 230)","(480, 215)"
22:41:50 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:50 Sun-21-Jul,2,"(259, 143)","(333, 128)"
22:41:50 Sun-21-Jul,3,"(248, 230)","(481, 215)"
22:41:50 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:50 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:50 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:41:50 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:50 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:50 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:50 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:50 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:50 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:41:50 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:50 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:50 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:51 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:51 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:51 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:51 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:51 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:51 Sun-21-Jul,3,"(248, 229)","(480, 214)"
22:41:51 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:51 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:51 Sun-21-Jul,3,"(248, 229)","(480, 214)"
22:41:51 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:51 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:51 Sun-21-Jul,3,"(248, 229)","(480, 214)"
22:41:52 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:52 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:52 Sun-21-Jul,3,"(248, 230)","(481, 215)"
22:41:52 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:52 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:52 Sun-21-Jul,3,"(248, 230)","(481, 215)"
22:41:52 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:52 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:52 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:41:52 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:52 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:52 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:52 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:52 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:52 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:53 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:53 Sun-21-Jul,2,"(260, 144)","(334, 129)"
22:41:53 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:53 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:53 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:53 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:41:53 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:53 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:53 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:53 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:53 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:53 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:53 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:53 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:53 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:54 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:54 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:54 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:54 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:54 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:54 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:54 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:54 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:54 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:54 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:54 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:54 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:54 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:54 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:54 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:55 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:55 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:55 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:55 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:55 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:55 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:55 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:55 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:55 Sun-21-Jul,3,"(250, 229)","(480, 214)"
22:41:55 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:55 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:55 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:56 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:56 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:56 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:56 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:56 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:56 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:56 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:56 Sun-21-Jul,2,"(258, 144)","(333, 129)"
22:41:56 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:56 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:56 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:56 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:56 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:56 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:56 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:57 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:57 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:57 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:57 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:57 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:57 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:57 Sun-21-Jul,1,"(5, 153)","(145, 138)"
22:41:57 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:57 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:57 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:57 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:57 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:58 Sun-21-Jul,1,"(5, 153)","(144, 138)"
22:41:58 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:58 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:58 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:58 Sun-21-Jul,2,"(258, 144)","(333, 129)"
22:41:58 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:58 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:58 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:58 Sun-21-Jul,3,"(249, 228)","(480, 213)"
22:41:58 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:58 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:58 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:58 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:58 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:58 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:59 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:59 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:59 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:59 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:59 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:41:59 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:41:59 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:59 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:41:59 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:59 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:41:59 Sun-21-Jul,2,"(259, 143)","(333, 128)"
22:41:59 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:41:59 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:41:59 Sun-21-Jul,2,"(259, 143)","(333, 128)"
22:41:59 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:00 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:42:00 Sun-21-Jul,2,"(259, 143)","(333, 128)"
22:42:00 Sun-21-Jul,3,"(250, 230)","(480, 215)"
22:42:00 Sun-21-Jul,1,"(5, 152)","(144, 137)"
22:42:00 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:00 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:00 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:00 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:00 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:42:00 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:00 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:42:00 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:42:01 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:01 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:01 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:01 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:01 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:01 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:01 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:01 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:42:01 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:01 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:01 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:42:01 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:01 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:01 Sun-21-Jul,2,"(259, 144)","(334, 129)"
22:42:01 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:02 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:02 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:02 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:02 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:02 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:02 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:42:02 Sun-21-Jul,1,"(6, 152)","(145, 137)"
22:42:02 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:02 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:02 Sun-21-Jul,1,"(5, 152)","(145, 137)"
22:42:02 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:02 Sun-21-Jul,3,"(249, 229)","(480, 214)"
22:42:03 Sun-21-Jul,1,"(5, 152)","(146, 137)"
22:42:03 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:03 Sun-21-Jul,3,"(248, 229)","(480, 214)"
22:42:03 Sun-21-Jul,1,"(5, 152)","(146, 137)"
22:42:03 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:03 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:42:03 Sun-21-Jul,1,"(4, 153)","(146, 138)"
22:42:03 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:03 Sun-21-Jul,3,"(248, 230)","(480, 215)"
22:42:03 Sun-21-Jul,1,"(6, 153)","(146, 138)"
22:42:03 Sun-21-Jul,2,"(260, 144)","(333, 129)"
22:42:03 Sun-21-Jul,3,"(248, 229)","(480, 214)"
22:42:03 Sun-21-Jul,1,"(5, 153)","(146, 138)"
22:42:03 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:03 Sun-21-Jul,3,"(248, 229)","(480, 214)"
22:42:04 Sun-21-Jul,1,"(5, 153)","(147, 138)"
22:42:04 Sun-21-Jul,2,"(259, 144)","(333, 129)"
22:42:04 Sun-21-Jul,3,"(249, 230)","(480, 215)"
22:42:04 Sun-21-Jul,1,"(3, 152)","(145, 137)"
22:42:04 Sun-21-Jul,2,"(259, 144)","(333, 129)"
